ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS,Same_Timezone
302682,2012,20,1/20/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2146,111,111,111,222,America/Denver,1.32712E+12,America/Denver,1.32705E+12,TRUE
788815,2012,20,1/20/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2146,111,111,111,222,America/Denver,1.32712E+12,America/Denver,1.32705E+12,TRUE
296518,2012,27,1/27/2012,20304,OO,6233,14057,PDX,Portland,OR,EUG,Eugene,OR,2145,111,111,111,106,America/Los_Angeles,1.32773E+12,America/Los_Angeles,1.32766E+12,TRUE
302683,2012,19,1/19/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2145,111,111,111,222,America/Denver,1.32703E+12,America/Denver,1.32696E+12,TRUE
782651,2012,27,1/27/2012,20304,OO,6233,14057,PDX,Portland,OR,EUG,Eugene,OR,2145,111,111,111,106,America/Los_Angeles,1.32773E+12,America/Los_Angeles,1.32766E+12,TRUE
788816,2012,19,1/19/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2145,111,111,111,222,America/Denver,1.32703E+12,America/Denver,1.32696E+12,TRUE
15338,2012,20,1/20/2012,19805,AA,1012,13303,MIA,Miami,FL,DCA,Washington,DC,2140,111,111,111,919,America/New_York,1.32711E+12,America/New_York,1.32704E+12,TRUE
486129,2012,26,1/26/2012,20378,YV,2739,14107,PHX,Phoenix,AZ,GJT,Grand Junction,CO,2140,111,111,111,438,America/Phoenix,1.32764E+12,America/Denver,1.32757E+12,FALSE
501471,2012,20,1/20/2012,19805,AA,1012,13303,MIA,Miami,FL,DCA,Washington,DC,2140,111,111,111,919,America/New_York,1.32711E+12,America/New_York,1.32704E+12,TRUE
972262,2012,26,1/26/2012,20378,YV,2739,14107,PHX,Phoenix,AZ,GJT,Grand Junction,CO,2140,111,111,111,438,America/Phoenix,1.32764E+12,America/Denver,1.32757E+12,FALSE
987604,2012,20,1/20/2012,19805,AA,1012,13303,MIA,Miami,FL,DCA,Washington,DC,2140,111,111,111,919,America/New_York,1.32711E+12,America/New_York,1.32704E+12,TRUE
303132,2012,20,1/20/2012,20304,OO,8504,13264,MFR,Medford,OR,SBP,San Luis Obispo,CA,2138,231,111,111,507,America/Los_Angeles,1.32712E+12,America/Los_Angeles,1.32706E+12,TRUE
789265,2012,20,1/20/2012,20304,OO,8504,13264,MFR,Medford,OR,SBP,San Luis Obispo,CA,2138,231,111,111,507,America/Los_Angeles,1.32712E+12,America/Los_Angeles,1.32706E+12,TRUE
302708,2012,1,1/1/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2137,27,111,111,222,America/Denver,1.32548E+12,America/Denver,1.3254E+12,TRUE
788841,2012,1,1/1/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2137,27,111,111,222,America/Denver,1.32548E+12,America/Denver,1.3254E+12,TRUE
391242,2012,3,1/3/2012,19393,WN,941,14057,PDX,Portland,OR,SMF,Sacramento,CA,2134,111,111,111,479,America/Los_Angeles,1.32566E+12,America/Los_Angeles,1.32558E+12,TRUE
877375,2012,3,1/3/2012,19393,WN,941,14057,PDX,Portland,OR,SMF,Sacramento,CA,2134,111,111,111,479,America/Los_Angeles,1.32566E+12,America/Los_Angeles,1.32558E+12,TRUE
19436,2012,20,1/20/2012,19805,AA,1197,11298,DFW,Dallas/Fort Worth,TX,IAH,Houston,TX,2129,31,111,111,224,America/Chicago,1.32712E+12,America/Chicago,1.32704E+12,TRUE
75741,2012,2,1/2/2012,19790,DL,1840,12982,LIH,Lihue,HI,LAX,Los Angeles,CA,2129,912,111,111,2615,Pacific/Honolulu,1.32558E+12,America/Los_Angeles,1.32552E+12,FALSE
505569,2012,20,1/20/2012,19805,AA,1197,11298,DFW,Dallas/Fort Worth,TX,IAH,Houston,TX,2129,31,111,111,224,America/Chicago,1.32712E+12,America/Chicago,1.32704E+12,TRUE
561874,2012,2,1/2/2012,19790,DL,1840,12982,LIH,Lihue,HI,LAX,Los Angeles,CA,2129,912,111,111,2615,Pacific/Honolulu,1.32558E+12,America/Los_Angeles,1.32552E+12,FALSE
991702,2012,20,1/20/2012,19805,AA,1197,11298,DFW,Dallas/Fort Worth,TX,IAH,Houston,TX,2129,31,111,111,224,America/Chicago,1.32712E+12,America/Chicago,1.32704E+12,TRUE
1048007,2012,2,1/2/2012,19790,DL,1840,12982,LIH,Lihue,HI,LAX,Los Angeles,CA,2129,912,111,111,2615,Pacific/Honolulu,1.32558E+12,America/Los_Angeles,1.32552E+12,FALSE
297639,2012,26,1/26/2012,20304,OO,6292,12892,LAX,Los Angeles,CA,MRY,Monterey,CA,2126,111,111,111,266,America/Los_Angeles,1.32764E+12,America/Los_Angeles,1.32757E+12,TRUE
783772,2012,26,1/26/2012,20304,OO,6292,12892,LAX,Los Angeles,CA,MRY,Monterey,CA,2126,111,111,111,266,America/Los_Angeles,1.32764E+12,America/Los_Angeles,1.32757E+12,TRUE
374038,2012,27,1/27/2012,20355,US,528,14107,PHX,Phoenix,AZ,RNO,Reno,NV,2123,11,111,111,601,America/Phoenix,1.32772E+12,America/Los_Angeles,1.32765E+12,FALSE
860171,2012,27,1/27/2012,20355,US,528,14107,PHX,Phoenix,AZ,RNO,Reno,NV,2123,11,111,111,601,America/Phoenix,1.32772E+12,America/Los_Angeles,1.32765E+12,FALSE
50309,2012,18,1/18/2012,19930,AS,860,12173,HNL,Honolulu,HI,SEA,Seattle,WA,2122,111,111,111,2677,Pacific/Honolulu,1.32696E+12,America/Los_Angeles,1.32688E+12,FALSE
536442,2012,18,1/18/2012,19930,AS,860,12173,HNL,Honolulu,HI,SEA,Seattle,WA,2122,111,111,111,2677,Pacific/Honolulu,1.32696E+12,America/Los_Angeles,1.32688E+12,FALSE
1022575,2012,18,1/18/2012,19930,AS,860,12173,HNL,Honolulu,HI,SEA,Seattle,WA,2122,111,111,111,2677,Pacific/Honolulu,1.32696E+12,America/Los_Angeles,1.32688E+12,FALSE
69707,2012,26,1/26/2012,20409,B6,358,10800,BUR,Burbank,CA,JFK,New York,NY,2121,624,111,111,2465,America/Los_Angeles,1.32764E+12,America/New_York,1.32758E+12,FALSE
555840,2012,26,1/26/2012,20409,B6,358,10800,BUR,Burbank,CA,JFK,New York,NY,2121,624,111,111,2465,America/Los_Angeles,1.32764E+12,America/New_York,1.32758E+12,FALSE
1041973,2012,26,1/26/2012,20409,B6,358,10800,BUR,Burbank,CA,JFK,New York,NY,2121,624,111,111,2465,America/Los_Angeles,1.32764E+12,America/New_York,1.32758E+12,FALSE
184747,2012,22,1/22/2012,20366,EV,6150,11292,DEN,Denver,CO,PIA,Peoria,IL,2120,111,111,111,793,America/Denver,1.32729E+12,America/Chicago,1.32722E+12,FALSE
670880,2012,22,1/22/2012,20366,EV,6150,11292,DEN,Denver,CO,PIA,Peoria,IL,2120,111,111,111,793,America/Denver,1.32729E+12,America/Chicago,1.32722E+12,FALSE
233541,2012,25,1/25/2012,20398,MQ,3523,13303,MIA,Miami,FL,ORF,Norfolk,VA,2117,212,111,111,802,America/New_York,1.32754E+12,America/New_York,1.32748E+12,TRUE
719674,2012,25,1/25/2012,20398,MQ,3523,13303,MIA,Miami,FL,ORF,Norfolk,VA,2117,212,111,111,802,America/New_York,1.32754E+12,America/New_York,1.32748E+12,TRUE
267235,2012,17,1/17/2012,20304,OO,6207,11292,DEN,Denver,CO,MSO,Missoula,MT,2115,111,111,111,679,America/Denver,1.32686E+12,America/Denver,1.32679E+12,TRUE
446920,2012,22,1/22/2012,19393,WN,432,14107,PHX,Phoenix,AZ,BNA,Nashville,TN,2115,332,111,111,1449,America/Phoenix,1.32729E+12,America/Chicago,1.32722E+12,FALSE
753368,2012,17,1/17/2012,20304,OO,6207,11292,DEN,Denver,CO,MSO,Missoula,MT,2115,111,111,111,679,America/Denver,1.32686E+12,America/Denver,1.32679E+12,TRUE
933053,2012,22,1/22/2012,19393,WN,432,14107,PHX,Phoenix,AZ,BNA,Nashville,TN,2115,332,111,111,1449,America/Phoenix,1.32729E+12,America/Chicago,1.32722E+12,FALSE
274475,2012,11,1/11/2012,20304,OO,2953,14107,PHX,Phoenix,AZ,SBP,San Luis Obispo,CA,2113,111,111,111,509,America/Phoenix,1.32634E+12,America/Los_Angeles,1.32627E+12,FALSE
344830,2012,1,1/1/2012,19977,UA,1717,12266,IAH,Houston,TX,SAN,San Diego,CA,2113,1200,111,111,1303,America/Chicago,1.32547E+12,America/Los_Angeles,1.32545E+12,FALSE
486121,2012,1,1/1/2012,20378,YV,2751,14107,PHX,Phoenix,AZ,SBP,San Luis Obispo,CA,2113,111,111,111,509,America/Phoenix,1.32548E+12,America/Los_Angeles,1.32541E+12,FALSE
760608,2012,11,1/11/2012,20304,OO,2953,14107,PHX,Phoenix,AZ,SBP,San Luis Obispo,CA,2113,111,111,111,509,America/Phoenix,1.32634E+12,America/Los_Angeles,1.32627E+12,FALSE
830963,2012,1,1/1/2012,19977,UA,1717,12266,IAH,Houston,TX,SAN,San Diego,CA,2113,1200,111,111,1303,America/Chicago,1.32547E+12,America/Los_Angeles,1.32545E+12,FALSE
972254,2012,1,1/1/2012,20378,YV,2751,14107,PHX,Phoenix,AZ,SBP,San Luis Obispo,CA,2113,111,111,111,509,America/Phoenix,1.32548E+12,America/Los_Angeles,1.32541E+12,FALSE
151462,2012,21,1/21/2012,20366,EV,5036,10397,ATL,Atlanta,GA,CSG,Columbus,GA,2112,111,111,111,83,America/New_York,1.3272E+12,America/New_York,1.32713E+12,TRUE
249078,2012,13,1/13/2012,20398,MQ,4350,13930,ORD,Chicago,IL,AZO,Kalamazoo,MI,2112,111,111,111,122,America/Chicago,1.32651E+12,America/New_York,1.32644E+12,FALSE
637595,2012,21,1/21/2012,20366,EV,5036,10397,ATL,Atlanta,GA,CSG,Columbus,GA,2112,111,111,111,83,America/New_York,1.3272E+12,America/New_York,1.32713E+12,TRUE
735211,2012,13,1/13/2012,20398,MQ,4350,13930,ORD,Chicago,IL,AZO,Kalamazoo,MI,2112,111,111,111,122,America/Chicago,1.32651E+12,America/New_York,1.32644E+12,FALSE
259029,2012,26,1/26/2012,20304,OO,2961,14107,PHX,Phoenix,AZ,MRY,Monterey,CA,2111,111,111,111,598,America/Phoenix,1.32764E+12,America/Los_Angeles,1.32757E+12,FALSE
745162,2012,26,1/26/2012,20304,OO,2961,14107,PHX,Phoenix,AZ,MRY,Monterey,CA,2111,111,111,111,598,America/Phoenix,1.32764E+12,America/Los_Angeles,1.32757E+12,FALSE
13364,2012,18,1/18/2012,19805,AA,829,11298,DFW,Dallas/Fort Worth,TX,COS,Colorado Springs,CO,2108,947,111,111,592,America/Chicago,1.32694E+12,America/Denver,1.32691E+12,FALSE
499497,2012,18,1/18/2012,19805,AA,829,11298,DFW,Dallas/Fort Worth,TX,COS,Colorado Springs,CO,2108,947,111,111,592,America/Chicago,1.32694E+12,America/Denver,1.32691E+12,FALSE
985630,2012,18,1/18/2012,19805,AA,829,11298,DFW,Dallas/Fort Worth,TX,COS,Colorado Springs,CO,2108,947,111,111,592,America/Chicago,1.32694E+12,America/Denver,1.32691E+12,FALSE
193200,2012,2,1/2/2012,20437,FL,111,10397,ATL,Atlanta,GA,IAD,Washington,DC,2107,19,111,111,534,America/New_York,1.32556E+12,America/New_York,1.32548E+12,TRUE
679333,2012,2,1/2/2012,20437,FL,111,10397,ATL,Atlanta,GA,IAD,Washington,DC,2107,19,111,111,534,America/New_York,1.32556E+12,America/New_York,1.32548E+12,TRUE
154051,2012,28,1/28/2012,20366,EV,5110,10397,ATL,Atlanta,GA,EVV,Evansville,IN,2103,2347,111,111,350,America/New_York,1.3278E+12,America/Chicago,1.32782E+12,FALSE
640184,2012,28,1/28/2012,20366,EV,5110,10397,ATL,Atlanta,GA,EVV,Evansville,IN,2103,2347,111,111,350,America/New_York,1.3278E+12,America/Chicago,1.32782E+12,FALSE
151461,2012,23,1/23/2012,20366,EV,5036,10397,ATL,Atlanta,GA,CSG,Columbus,GA,2102,111,111,111,83,America/New_York,1.32737E+12,America/New_York,1.3273E+12,TRUE
177426,2012,11,1/11/2012,20366,EV,5992,13930,ORD,Chicago,IL,CRW,Charleston/Dunbar,WV,2102,111,111,111,417,America/Chicago,1.32634E+12,America/New_York,1.32626E+12,FALSE
637594,2012,23,1/23/2012,20366,EV,5036,10397,ATL,Atlanta,GA,CSG,Columbus,GA,2102,111,111,111,83,America/New_York,1.32737E+12,America/New_York,1.3273E+12,TRUE
663559,2012,11,1/11/2012,20366,EV,5992,13930,ORD,Chicago,IL,CRW,Charleston/Dunbar,WV,2102,111,111,111,417,America/Chicago,1.32634E+12,America/New_York,1.32626E+12,FALSE
28300,2012,16,1/16/2012,19805,AA,1580,13303,MIA,Miami,FL,BOS,Boston,MA,2100,218,111,111,1258,America/New_York,1.32677E+12,America/New_York,1.3267E+12,TRUE
286673,2012,18,1/18/2012,20304,OO,5181,12266,IAH,Houston,TX,COS,Colorado Springs,CO,2100,111,111,111,809,America/Chicago,1.32694E+12,America/Denver,1.32687E+12,FALSE
461233,2012,27,1/27/2012,19393,WN,664,12889,LAS,Las Vegas,NV,OMA,Omaha,NE,2100,320,111,111,1099,America/Los_Angeles,1.32773E+12,America/Chicago,1.32766E+12,FALSE
514433,2012,16,1/16/2012,19805,AA,1580,13303,MIA,Miami,FL,BOS,Boston,MA,2100,218,111,111,1258,America/New_York,1.32677E+12,America/New_York,1.3267E+12,TRUE
772806,2012,18,1/18/2012,20304,OO,5181,12266,IAH,Houston,TX,COS,Colorado Springs,CO,2100,111,111,111,809,America/Chicago,1.32694E+12,America/Denver,1.32687E+12,FALSE
947366,2012,27,1/27/2012,19393,WN,664,12889,LAS,Las Vegas,NV,OMA,Omaha,NE,2100,320,111,111,1099,America/Los_Angeles,1.32773E+12,America/Chicago,1.32766E+12,FALSE
1000566,2012,16,1/16/2012,19805,AA,1580,13303,MIA,Miami,FL,BOS,Boston,MA,2100,218,111,111,1258,America/New_York,1.32677E+12,America/New_York,1.3267E+12,TRUE
345001,2012,1,1/1/2012,20355,US,192,14107,PHX,Phoenix,AZ,SAN,San Diego,CA,2058,111,111,111,304,America/Phoenix,1.32548E+12,America/Los_Angeles,1.32541E+12,FALSE
388182,2012,2,1/2/2012,19393,WN,429,14107,PHX,Phoenix,AZ,SAN,San Diego,CA,2058,111,111,111,304,America/Phoenix,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
831134,2012,1,1/1/2012,20355,US,192,14107,PHX,Phoenix,AZ,SAN,San Diego,CA,2058,111,111,111,304,America/Phoenix,1.32548E+12,America/Los_Angeles,1.32541E+12,FALSE
874315,2012,2,1/2/2012,19393,WN,429,14107,PHX,Phoenix,AZ,SAN,San Diego,CA,2058,111,111,111,304,America/Phoenix,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
49610,2012,17,1/17/2012,19930,AS,897,10666,BLI,Bellingham,WA,HNL,Honolulu,HI,2057,359,111,111,2715,America/Los_Angeles,1.32686E+12,Pacific/Honolulu,1.32681E+12,FALSE
535743,2012,17,1/17/2012,19930,AS,897,10666,BLI,Bellingham,WA,HNL,Honolulu,HI,2057,359,111,111,2715,America/Los_Angeles,1.32686E+12,Pacific/Honolulu,1.32681E+12,FALSE
1021876,2012,17,1/17/2012,19930,AS,897,10666,BLI,Bellingham,WA,HNL,Honolulu,HI,2057,359,111,111,2715,America/Los_Angeles,1.32686E+12,Pacific/Honolulu,1.32681E+12,FALSE
31363,2012,16,1/16/2012,19805,AA,1724,13303,MIA,Miami,FL,BOS,Boston,MA,2052,714,111,111,1258,America/New_York,1.32677E+12,America/New_York,1.32672E+12,TRUE
517496,2012,16,1/16/2012,19805,AA,1724,13303,MIA,Miami,FL,BOS,Boston,MA,2052,714,111,111,1258,America/New_York,1.32677E+12,America/New_York,1.32672E+12,TRUE
1003629,2012,16,1/16/2012,19805,AA,1724,13303,MIA,Miami,FL,BOS,Boston,MA,2052,714,111,111,1258,America/New_York,1.32677E+12,America/New_York,1.32672E+12,TRUE
218414,2012,20,1/20/2012,20398,MQ,2733,11298,DFW,Dallas/Fort Worth,TX,GPT,Gulfport/Biloxi,MS,2051,55,111,111,500,America/Chicago,1.32711E+12,America/Chicago,1.32704E+12,TRUE
276286,2012,18,1/18/2012,20304,OO,4602,14869,SLC,Salt Lake City,UT,MSO,Missoula,MT,2051,101,111,111,436,America/Denver,1.32695E+12,America/Denver,1.32687E+12,TRUE
704547,2012,20,1/20/2012,20398,MQ,2733,11298,DFW,Dallas/Fort Worth,TX,GPT,Gulfport/Biloxi,MS,2051,55,111,111,500,America/Chicago,1.32711E+12,America/Chicago,1.32704E+12,TRUE
762419,2012,18,1/18/2012,20304,OO,4602,14869,SLC,Salt Lake City,UT,MSO,Missoula,MT,2051,101,111,111,436,America/Denver,1.32695E+12,America/Denver,1.32687E+12,TRUE
446398,2012,22,1/22/2012,19393,WN,2035,13204,MCO,Orlando,FL,MDW,Chicago,IL,2050,56,111,111,990,America/New_York,1.32728E+12,America/Chicago,1.32722E+12,FALSE
932531,2012,22,1/22/2012,19393,WN,2035,13204,MCO,Orlando,FL,MDW,Chicago,IL,2050,56,111,111,990,America/New_York,1.32728E+12,America/Chicago,1.32722E+12,FALSE
49236,2012,16,1/16/2012,19930,AS,743,10397,ATL,Atlanta,GA,SEA,Seattle,WA,2049,245,111,111,2182,America/New_York,1.32676E+12,America/Los_Angeles,1.32671E+12,FALSE
535369,2012,16,1/16/2012,19930,AS,743,10397,ATL,Atlanta,GA,SEA,Seattle,WA,2049,245,111,111,2182,America/New_York,1.32676E+12,America/Los_Angeles,1.32671E+12,FALSE
1021502,2012,16,1/16/2012,19930,AS,743,10397,ATL,Atlanta,GA,SEA,Seattle,WA,2049,245,111,111,2182,America/New_York,1.32676E+12,America/Los_Angeles,1.32671E+12,FALSE
19691,2012,1,1/1/2012,19805,AA,1205,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2047,111,111,111,1171,America/Chicago,1.32547E+12,America/Los_Angeles,1.32541E+12,FALSE
152950,2012,25,1/25/2012,20366,EV,5081,10397,ATL,Atlanta,GA,BTR,Baton Rouge,LA,2047,111,111,111,448,America/New_York,1.32754E+12,America/Chicago,1.32748E+12,FALSE
408651,2012,9,1/9/2012,19393,WN,2492,13232,MDW,Chicago,IL,GSP,Greer,SC,2047,111,111,111,562,America/Chicago,1.32616E+12,America/New_York,1.32609E+12,FALSE
505824,2012,1,1/1/2012,19805,AA,1205,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2047,111,111,111,1171,America/Chicago,1.32547E+12,America/Los_Angeles,1.32541E+12,FALSE
639083,2012,25,1/25/2012,20366,EV,5081,10397,ATL,Atlanta,GA,BTR,Baton Rouge,LA,2047,111,111,111,448,America/New_York,1.32754E+12,America/Chicago,1.32748E+12,FALSE
894784,2012,9,1/9/2012,19393,WN,2492,13232,MDW,Chicago,IL,GSP,Greer,SC,2047,111,111,111,562,America/Chicago,1.32616E+12,America/New_York,1.32609E+12,FALSE
991957,2012,1,1/1/2012,19805,AA,1205,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2047,111,111,111,1171,America/Chicago,1.32547E+12,America/Los_Angeles,1.32541E+12,FALSE
344078,2012,2,1/2/2012,19977,UA,1651,11042,CLE,Cleveland,OH,LAX,Los Angeles,CA,2046,100,111,111,2052,America/New_York,1.32556E+12,America/Los_Angeles,1.32549E+12,FALSE
830211,2012,2,1/2/2012,19977,UA,1651,11042,CLE,Cleveland,OH,LAX,Los Angeles,CA,2046,100,111,111,2052,America/New_York,1.32556E+12,America/Los_Angeles,1.32549E+12,FALSE
22756,2012,2,1/2/2012,19805,AA,1339,13930,ORD,Chicago,IL,SAN,San Diego,CA,2044,111,111,111,1723,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
27619,2012,12,1/12/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2044,331,111,111,1045,America/New_York,1.32642E+12,America/Barbados,1.32635E+12,FALSE
166478,2012,9,1/9/2012,20366,EV,5473,10397,ATL,Atlanta,GA,LFT,Lafayette,LA,2044,111,111,111,503,America/New_York,1.32616E+12,America/Chicago,1.32609E+12,FALSE
508889,2012,2,1/2/2012,19805,AA,1339,13930,ORD,Chicago,IL,SAN,San Diego,CA,2044,111,111,111,1723,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
513752,2012,12,1/12/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2044,331,111,111,1045,America/New_York,1.32642E+12,America/Barbados,1.32635E+12,FALSE
652611,2012,9,1/9/2012,20366,EV,5473,10397,ATL,Atlanta,GA,LFT,Lafayette,LA,2044,111,111,111,503,America/New_York,1.32616E+12,America/Chicago,1.32609E+12,FALSE
995022,2012,2,1/2/2012,19805,AA,1339,13930,ORD,Chicago,IL,SAN,San Diego,CA,2044,111,111,111,1723,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
999885,2012,12,1/12/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2044,331,111,111,1045,America/New_York,1.32642E+12,America/Barbados,1.32635E+12,FALSE
19692,2012,2,1/2/2012,19805,AA,1205,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2043,111,111,111,1171,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
44324,2012,2,1/2/2012,19930,AS,574,14057,PDX,Portland,OR,SAN,San Diego,CA,2043,111,111,111,933,America/Los_Angeles,1.32557E+12,America/Los_Angeles,1.3255E+12,TRUE
270467,2012,24,1/24/2012,20304,OO,5235,11042,CLE,Cleveland,OH,MKE,Milwaukee,WI,2043,111,111,111,328,America/New_York,1.32746E+12,America/Chicago,1.32739E+12,FALSE
302681,2012,21,1/21/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2043,111,111,111,222,America/Denver,1.3272E+12,America/Denver,1.32713E+12,TRUE
505825,2012,2,1/2/2012,19805,AA,1205,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2043,111,111,111,1171,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
530457,2012,2,1/2/2012,19930,AS,574,14057,PDX,Portland,OR,SAN,San Diego,CA,2043,111,111,111,933,America/Los_Angeles,1.32557E+12,America/Los_Angeles,1.3255E+12,TRUE
756600,2012,24,1/24/2012,20304,OO,5235,11042,CLE,Cleveland,OH,MKE,Milwaukee,WI,2043,111,111,111,328,America/New_York,1.32746E+12,America/Chicago,1.32739E+12,FALSE
788814,2012,21,1/21/2012,20304,OO,7796,14869,SLC,Salt Lake City,UT,SUN,Sun Valley/Hailey/Ketchum,ID,2043,111,111,111,222,America/Denver,1.3272E+12,America/Denver,1.32713E+12,TRUE
991958,2012,2,1/2/2012,19805,AA,1205,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2043,111,111,111,1171,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
1016590,2012,2,1/2/2012,19930,AS,574,14057,PDX,Portland,OR,SAN,San Diego,CA,2043,111,111,111,933,America/Los_Angeles,1.32557E+12,America/Los_Angeles,1.3255E+12,TRUE
75396,2012,2,1/2/2012,19790,DL,1537,11193,CVG,Cincinnati,OH,SAN,San Diego,CA,2042,753,111,111,1865,America/New_York,1.32555E+12,America/Los_Angeles,1.32552E+12,FALSE
233601,2012,23,1/23/2012,20398,MQ,3525,13303,MIA,Miami,FL,PNS,Pensacola,FL,2042,835,111,111,530,America/New_York,1.32737E+12,America/Chicago,1.32733E+12,FALSE
561529,2012,2,1/2/2012,19790,DL,1537,11193,CVG,Cincinnati,OH,SAN,San Diego,CA,2042,753,111,111,1865,America/New_York,1.32555E+12,America/Los_Angeles,1.32552E+12,FALSE
719734,2012,23,1/23/2012,20398,MQ,3525,13303,MIA,Miami,FL,PNS,Pensacola,FL,2042,835,111,111,530,America/New_York,1.32737E+12,America/Chicago,1.32733E+12,FALSE
1047662,2012,2,1/2/2012,19790,DL,1537,11193,CVG,Cincinnati,OH,SAN,San Diego,CA,2042,753,111,111,1865,America/New_York,1.32555E+12,America/Los_Angeles,1.32552E+12,FALSE
228895,2012,23,1/23/2012,20398,MQ,3255,11298,DFW,Dallas/Fort Worth,TX,PNS,Pensacola,FL,2041,921,111,111,604,America/Chicago,1.32737E+12,America/Chicago,1.32733E+12,TRUE
486115,2012,12,1/12/2012,20378,YV,3786,13930,ORD,Chicago,IL,SYR,Syracuse,NY,2041,111,111,111,607,America/Chicago,1.32642E+12,America/New_York,1.32635E+12,FALSE
715028,2012,23,1/23/2012,20398,MQ,3255,11298,DFW,Dallas/Fort Worth,TX,PNS,Pensacola,FL,2041,921,111,111,604,America/Chicago,1.32737E+12,America/Chicago,1.32733E+12,TRUE
972248,2012,12,1/12/2012,20378,YV,3786,13930,ORD,Chicago,IL,SYR,Syracuse,NY,2041,111,111,111,607,America/Chicago,1.32642E+12,America/New_York,1.32635E+12,FALSE
101781,2012,17,1/17/2012,19790,DL,793,10397,ATL,Atlanta,GA,SYR,Syracuse,NY,2038,48,111,111,794,America/New_York,1.32685E+12,America/New_York,1.32678E+12,TRUE
587914,2012,17,1/17/2012,19790,DL,793,10397,ATL,Atlanta,GA,SYR,Syracuse,NY,2038,48,111,111,794,America/New_York,1.32685E+12,America/New_York,1.32678E+12,TRUE
44039,2012,1,1/1/2012,19930,AS,574,14057,PDX,Portland,OR,SAN,San Diego,CA,2037,111,111,111,933,America/Los_Angeles,1.32548E+12,America/Los_Angeles,1.32541E+12,TRUE
530172,2012,1,1/1/2012,19930,AS,574,14057,PDX,Portland,OR,SAN,San Diego,CA,2037,111,111,111,933,America/Los_Angeles,1.32548E+12,America/Los_Angeles,1.32541E+12,TRUE
1016305,2012,1,1/1/2012,19930,AS,574,14057,PDX,Portland,OR,SAN,San Diego,CA,2037,111,111,111,933,America/Los_Angeles,1.32548E+12,America/Los_Angeles,1.32541E+12,TRUE
9715,2012,2,1/2/2012,19805,AA,598,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2034,111,111,111,1171,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
495848,2012,2,1/2/2012,19805,AA,598,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2034,111,111,111,1171,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
981981,2012,2,1/2/2012,19805,AA,598,11298,DFW,Dallas/Fort Worth,TX,SAN,San Diego,CA,2034,111,111,111,1171,America/Chicago,1.32556E+12,America/Los_Angeles,1.3255E+12,FALSE
225556,2012,26,1/26/2012,20398,MQ,3027,12892,LAX,Los Angeles,CA,MRY,Monterey,CA,2033,111,111,111,266,America/Los_Angeles,1.32764E+12,America/Los_Angeles,1.32757E+12,TRUE
